CustomerID,CompanyName,CompanyNumber,TaxNumber,Email,Address,City,Country,PhoneNumber,IndustrialCodeLevel1,IndustrialCodeLevel2,IndustrialCodeLevel3,CompanyEstablishmentDate,CustomerEstablishmentDate,Face_to_Face_Establishment,AccountBalance,AverageAccountBalance,AverageTransactionAmount,LastODD
57441,Hanson-Taylor,495445442,495445442,sara52@torres.com,"73317 Kelly Square, Fostermouth, RI 53875",Fostermouth,Norway,44455936.0,32,32.9,32.99,2017-01-15,2020-02-03,Yes,7526404.634388382,7538629.24,3019091.38,2021-07-03
28404,"Hicks, Clark and Palmer",737650730,737650730,michael65@robbins.com,"6216 Martin Burg Suite 877, East Elizabethmouth, AR 94782",East Elizabethmouth,Norway,87920962.0,85,85.3,85.31,2006-12-06,2007-07-19,Yes,5348290.982879646,5423202.28,2088203.64,2023-03-14
39670,Salazar Inc,531466480,531466480,hreyes@flowers.com,"USCGC Pace, FPO AA 58609",USCGC Pace,Norway,59720611.0,49,49.3,49.391,2012-05-08,2022-05-03,Yes,4859344.536647536,4848358.94,827735.68,2022-02-10
15261,Small and Sons,986897410,986897410,petersonbradley@lamb.info,"396 Peters Crescent, Erictown, AR 45241",Erictown,Norway,82722884.0,33,33.1,33.16,2015-04-14,2024-03-06,No,1463415.1122526757,11948843.0,1700053.23,2023-01-17
11888,"Scott, Reyes and Reynolds",104476178,104476178,abrown@grimes.com,"5249 Mejia Garden, Amyville, MO 75006",Amyville,Norway,73274542.0,71,71.2,71.2,1998-07-11,2003-11-06,Yes,6437478.600031045,8465660.0,1647116.24,2023-01-02
35012,Ramsey-Tyler,375200370,375200370,halljames@tran.info,"69115 Tina Point, Chadhaven, MO 70355",Chadhaven,Norway,86783182.0,87,87.9,87.901,1995-08-31,1997-11-18,Yes,7237918.673281155,7336456.76,1437186.89,2022-06-16
18550,Ayers Ltd,134324386,134324386,dennis41@coleman.com,"2274 Moss Keys, Padillaton, CT 48325",Padillaton,Belgium,73981087.0,71,71.1,71.123,1995-11-22,2013-05-15,Yes,4545491.744216507,4543389.55,2089567.01,2023-03-16
54965,Nunez Inc,180281367,180281367,juliegraves@johnson.com,"565 Robert Causeway, New Jamieborough, PW 53628",New Jamieborough,Norway,72990487.0,77,77.2,77.29,2004-12-23,2012-10-30,No,4893901.5767355,4891605.28,171646.96,2022-02-09
36359,Maxwell-Olsen,374848069,374848069,katherinewatson@erickson.com,"129 Montoya Grove Apt. 098, Franklinfort, OK 63005",Franklinfort,Norway,42129307.0,85,85.5,85.599,2016-07-22,2019-11-24,Yes,1476155.414319852,1550315.37,1149635.96,2022-01-26
35855,Stewart PLC,770472832,770472832,morganjohn@harrington.info,"6563 Gonzalez Heights Suite 821, Briannatown, OR 01039",Briannatown,Ireland,73503500.0,47,47.7,47.761,1999-10-11,2008-05-04,No,4588433.535334879,4570936.34,1197477.83,2021-11-26
16727,Wright-Perry,567017887,567017887,jamesanderson@ayers-curtis.com,"Unit 3668 Box 1292, DPO AP 09827",Unit 3668 Box 1292,Norway,45099845.0,28,2024-02-28 00:00:00,28.221,2005-03-08,2018-05-30,No,8184270.017160368,8242018.58,2368095.72,2023-04-21
43476,Pierce-Sutton,207207362,207207362,billy62@anderson-mills.com,"96098 Ana Highway Apt. 927, Dianaland, SC 34711",Dianaland,Norway,98825962.0,26,2024-02-26 00:00:00,2024-02-26 00:00:00,2013-07-23,2020-06-20,No,5219181.339608876,5148901.75,1501809.54,2023-01-26
55610,"Little, Mcneil and Ferguson",937261277,937261277,kiddbrian@newton-hunter.biz,"9560 Brown Common, Poolechester, AR 68147",Poolechester,Canada,42054074.0,46,46.3,46.37,2019-06-13,2019-12-29,No,436030.7453351127,400665.98,1141633.94,2023-05-24
23850,Morris-Wilkinson,861508097,861508097,davispamela@hartman-torres.com,"7236 Susan Dale Suite 366, Brandonside, MN 92559",Brandonside,Norway,79413058.0,90,90.0,90.031,2016-01-11,2023-12-18,Yes,4708705.925928419,4800141.35,1910122.6,2024-02-03
32835,Adams Group,761582685,761582685,alyssa41@jackson.com,"565 Michael Ford Suite 469, West Sarafurt, KY 08571",West Sarafurt,Norway,77964819.0,10,2024-08-10 00:00:00,1981-10-01 00:00:00,2015-04-12,2019-01-11,No,2408263.522303852,2507344.41,699335.01,2023-03-12
43041,Harris Ltd,774254609,774254609,riveraryan@bernard.com,"303 Maldonado Skyway Apt. 952, Lake Aaron, SC 63288",Lake Aaron,Norway,64061288.0,20,2024-05-20 00:00:00,20.51,1994-03-22,2005-07-09,No,6041508.227499532,6128517.6,2734183.16,2021-09-28
36884,White Ltd,122848003,122848003,bkeller@evans.org,"17371 Vega Roads, Williamville, CO 51045",Williamville,Norway,84443693.0,65,65.1,65.12,1999-07-14,2013-12-16,No,7547510.156701461,7567029.4,620896.33,2023-11-08
55467,"Berry, Taylor and Bean",629353953,629353953,ian82@foster.org,"008 Ray Wells, Youngchester, MS 61586",Youngchester,Norway,64865262.0,30,2024-01-30 00:00:00,2024-12-30 00:00:00,1996-12-03,2015-05-10,Yes,1835632.2592080468,1786679.16,297785.04,2022-08-30
56185,Murphy and Sons,715441205,715441205,hhenderson@robinson-wood.com,"21651 Thompson Flats Apt. 510, East Janice, VA 65999",East Janice,Norway,93969265.0,28,2024-09-28 00:00:00,28.95,2022-01-10,2022-11-13,Yes,4914840.511670923,4836666.04,745024.47,2022-09-29
27957,Ramirez LLC,170741262,170741262,alexisgibson@gardner.info,"526 Duncan Harbor, Port Donaldside, MD 69575",Port Donaldside,Norway,92623240.0,1,2024-01-01 00:00:00,2015-01-01 00:00:00,2010-05-21,2020-02-21,No,5035565.15731432,4948800.83,1756140.19,2021-12-19
43404,"Wallace, Lewis and Gonzalez",340310533,340310533,ejones@bates.com,"6800 Melissa Lodge, Samanthafurt, MA 50530",Samanthafurt,Norway,95941395.0,27,2024-04-27 00:00:00,2024-04-27 00:00:00,1995-01-29,2012-08-13,No,1327770.787255256,785986.0,787108.21,2021-05-03
41164,Pham Inc,795374725,795374725,tross@castro.biz,"21385 Troy Flat, Port Ryanview, VI 68663",Port Ryanview,Norway,87558545.0,65,65.1,65.12,2001-03-19,2002-01-12,No,46638.47545702226,-35741.68,540948.33,2022-11-04
27238,Fisher Group,946108592,946108592,ycurtis@banks.com,"PSC 3973, Box 2278, APO AA 26921",Box 2278,Norway,65145317.0,30,2024-01-30 00:00:00,30.114,1996-01-08,2017-06-06,No,8065760.498775579,8064782.76,873773.77,2023-09-24
49164,Griffith-Wright,568848043,568848043,taylor10@braun.net,"301 Jennifer Lock, Susanburgh, GU 05635",Susanburgh,Norway,52778584.0,14,2024-01-14 00:00:00,2024-12-14 00:00:00,2018-05-17,2022-10-15,No,1650655.612425132,1678108.65,1750392.39,2024-01-18
22142,Fitzgerald-Murray,880116992,880116992,qgordon@herrera-haynes.org,"162 Shawn Mission Apt. 269, West Amber, DC 38026",West Amber,Australia,91408906.0,30,2024-09-30 00:00:00,30.92,2018-01-29,2022-06-28,Yes,6549951.7404672215,6499921.46,762811.07,2021-10-25
11309,Newton Inc,336684973,336684973,samantha38@robbins.com,"66922 Burton Spurs Apt. 242, South Meredith, MP 65594",South Meredith,Norway,84787115.0,10,2024-02-10 00:00:00,10.203,2007-08-29,2020-03-26,Yes,9015584.204704436,9033563.85,710840.54,2022-07-05
19091,Lang-Lawrence,615517730,615517730,haleylopez@ramirez.biz,"92411 Sanchez Greens Suite 693, Stevensside, ME 72797",Stevensside,Norway,71648615.0,7,2024-01-07 00:00:00,2024-01-07 00:00:00,1998-04-22,2017-10-22,No,7908914.130658212,7816383.62,640450.66,2023-11-11
43379,Jones Ltd,702939351,702939351,edwardsjennifer@castillo.com,"766 Wood Walk Suite 038, Ethanport, NY 52886",Ethanport,Norway,51059000.0,84,84.2,84.22,2004-08-13,2012-07-12,No,1023424.8367576328,1047375.49,1932238.15,2023-03-19
45612,"Howard, Cross and Hill",456148676,456148676,vgarcia@richard.org,"49858 Meyer Lakes Suite 712, North Codyview, AL 08311",North Codyview,Norway,57726606.0,26,2024-02-26 00:00:00,2024-02-26 00:00:00,2015-10-29,2021-02-05,No,3218031.802997644,3122153.77,1607199.28,2021-07-29
28789,Rice and Sons,405715844,405715844,doconnor@johns.com,"8651 Destiny View Apt. 590, Christianton, NC 74521",Christianton,Norway,91832281.0,13,2024-09-13 00:00:00,13.91,2004-07-06,2014-08-01,No,4689393.333464031,4782095.39,858667.41,2022-11-20
49104,Lopez-Sexton,216131597,216131597,sarah51@brown.com,"370 Meyer Island Suite 970, Louisborough, NJ 87822",Louisborough,Norway,77255956.0,28,2024-09-28 00:00:00,28.91,2015-04-20,2016-07-01,No,5134331.265204287,11940511.0,941567.11,2021-03-29
54495,"Hobbs, Woodard and Ali",672696116,672696116,beasleyrichard@torres-walker.info,"4099 Dorothy Forge Apt. 059, Thomasside, GA 23685",Thomasside,Norway,52770747.0,11,11.0,2024-02-11 00:00:00,1996-03-03,2003-03-22,No,4777130.209133019,4794478.78,66041.91,2021-06-22
36742,Stewart Group,718769005,718769005,marybanks@harris.biz,"Unit 5676 Box 6552, DPO AP 14117",Unit 5676 Box 6552,Norway,31964775.0,47,47.7,47.782,1999-11-21,2000-12-22,No,2076541.97652198,2017003.58,831077.27,2022-05-17
33395,"Dunn, Frank and Rose",300022365,300022365,shaunschmidt@vasquez-schneider.com,"PSC 8831, Box 7204, APO AA 72393",Box 7204,Norway,98909716.0,46,46.2,46.24,1994-05-10,1999-12-15,Yes,8218702.99361757,8227027.04,726220.84,2023-12-03
35706,"Harvey, Jackson and Peterson",449563659,449563659,lisa44@gross-barker.com,"Unit 5548 Box 6022, DPO AE 71674",Unit 5548 Box 6022,Norway,42416247.0,87,87.2,87.202,2015-09-12,2021-05-24,No,321619.1658717425,334056.09,1169505.52,2021-11-02
21336,"Stevenson, Allen and Jordan",960940444,960940444,christopher46@rivers.net,"153 Davis Extensions Apt. 953, Kingside, PW 29622",Kingside,Norway,75655125.0,10,2024-01-10 00:00:00,2013-10-01 00:00:00,1998-12-16,2005-02-22,No,9633506.42580266,9659105.15,464658.08,2021-12-28
12418,Tucker-Stokes,733827067,733827067,gary33@cabrera-green.org,"538 Danielle Landing, Lake Robertfurt, WA 81111",Lake Robertfurt,Norway,44960513.0,46,46.4,46.433,2021-10-03,2022-04-23,Yes,6596187.898945828,6542783.48,103713.38,2022-11-05
11359,Pope LLC,844000579,844000579,mcintyremichael@pruitt.org,"675 Chen Fork, Taramouth, DC 07977",Taramouth,Norway,55040453.0,28,2024-02-28 00:00:00,28.221,2010-11-23,2018-07-11,No,8187805.733466508,8143907.0,2485850.69,2022-11-10
33929,Miller-Jackson,493094628,493094628,igarcia@bates.com,"62731 Diane Square Apt. 100, Monicaville, NH 14646",Monicaville,Norway,53232167.0,1,2024-02-01 00:00:00,2024-01-01 00:00:00,2006-10-31,2008-02-16,No,3562694.48893218,3623268.86,1221996.04,2022-06-22
15171,Hall-Peterson,503252791,503252791,erica23@wall.net,"975 Smith Crescent Suite 851, North Mikefort, WA 98499",North Mikefort,Norway,35366422.0,1,2024-01-01 00:00:00,2019-01-01 00:00:00,1997-12-29,2010-05-31,No,6556840.335406736,6494486.62,2712078.7,2022-11-11
38852,Adams LLC,841441417,841441417,terrigillespie@ryan.com,"673 James Forks, Olsenbury, WI 28764",Olsenbury,Norway,53254741.0,60,60.2,60.2,2010-03-10,2022-12-29,No,9021034.859872265,9026462.01,1008430.99,2023-04-05
33473,Stephens PLC,807562562,807562562,nicolenewton@lopez-nelson.com,"57984 Adams Spurs Suite 863, West Andrea, FL 47879",West Andrea,Norway,77410083.0,24,2024-05-24 00:00:00,24.53,2014-01-14,2017-07-28,No,3341737.937083472,3255022.97,1889180.6,2023-08-07
21000,Melendez-Reyes,296063914,296063914,morrisonmelissa@young.com,"9390 Jason Junctions, West Kathryn, NY 98414",West Kathryn,Italy,62548063.0,71,71.1,71.113,2020-01-31,2022-12-04,No,6523785.7228118135,6449142.49,1405538.23,2022-01-15
55075,"Moss, Brown and Lucas",777667905,777667905,david46@vargas.com,"885 Murphy Port Apt. 079, North Amanda, OK 54924",North Amanda,Norway,98138902.0,29,2024-01-29 00:00:00,2024-01-29 00:00:00,2014-01-13,2021-11-16,No,8257107.105735894,8351698.28,851652.88,2022-06-11
10940,"Robinson, Phillips and Hubbard",422784599,422784599,adamwoods@mccarty.net,"687 Andrews Stravenue, Benjamintown, VT 56314",Benjamintown,New Zealand,35418881.0,29,2024-01-29 00:00:00,2024-01-29 00:00:00,2008-08-03,2013-03-24,No,8383633.155494797,8349745.4,2939725.48,2021-09-11
43729,"Hunt, Williams and Shepherd",734723176,734723176,wilsonjulie@wall-duarte.com,"6307 Lewis Row Suite 704, Boydstad, WA 13385",Boydstad,Austria,39391991.0,1,2024-04-01 00:00:00,1943-01-01 00:00:00,2008-08-17,2018-12-01,Yes,4091135.338613128,4023314.02,1287652.56,2021-04-27
40951,Nixon-Smith,931171846,931171846,sarahwatts@english.com,"7464 Joseph Brook Apt. 978, New Richard, AL 73547",New Richard,Norway,39522392.0,10,2024-08-10 00:00:00,1989-10-01 00:00:00,2001-07-25,2010-12-19,Yes,4964982.385825141,5001142.66,2090327.83,2022-02-21
24029,Hunt-Cook,737212731,737212731,davidsondavid@joseph-thomas.net,"75043 Tracey Village, Jasonborough, RI 35843",Jasonborough,Norway,56449042.0,19,2024-01-19 00:00:00,2024-01-19 00:00:00,2018-08-15,2020-09-01,No,4470796.367095578,14640386.0,678681.59,2023-02-15
46156,"Harrell, Sandoval and Arnold",821096075,821096075,erica97@sanchez-smith.com,"USS Clark, FPO AP 59039",USS Clark,Norway,92951521.0,50,50.2,50.203,2007-11-30,2012-01-23,No,6406833.379847351,6443226.54,1228533.92,2021-06-22
30349,Sutton Ltd,458419285,458419285,qcunningham@holt.com,"PSC 1071, Box 0537, APO AP 83855",Box 0537,Norway,94441905.0,59,59.2,59.2,2007-09-22,2019-11-29,No,7694052.514464263,7646107.64,2563607.11,2022-03-06
46713,"Dalton, Dennis and Jordan",775316352,775316352,randy09@barnes.com,"200 Stephen Mountain, Reynoldsside, NY 90569",Reynoldsside,Norway,98346923.0,64,64.3,64.302,2001-04-17,2010-08-22,Yes,7172127.951668642,6324084.0,875660.86,2022-06-19
49180,Shepherd PLC,804911531,804911531,christopher14@jackson-hill.com,"4461 Carter Fork, Adamstown, FL 13615",Adamstown,Norway,34274289.0,47,47.1,47.112,2001-05-11,2003-04-09,No,5122032.271277556,5062307.72,398271.02,2021-10-14
50891,Reed-Garcia,423292749,423292749,eburton@wong.com,"3321 Brown Lodge Suite 994, Bakerchester, AZ 83791",Bakerchester,Norway,76479789.0,13,2024-09-13 00:00:00,13.96,2004-03-13,2011-01-09,No,6281290.546322338,6203635.41,2119176.59,2023-02-21
44900,Walker-Callahan,610272862,610272862,sheltonsara@chavez-thornton.com,"98918 Frank Villages, North Joe, MH 62509",North Joe,Norway,52154617.0,20,2024-01-20 00:00:00,2024-11-20 00:00:00,2011-11-04,2015-08-08,Yes,7349269.632600208,7334557.6,2416296.52,2022-06-10
16603,Wilson-Jackson,294381189,294381189,veronica62@patel-maldonado.com,"56677 Andrea Plaza, Porterside, RI 33847",Porterside,Norway,35103059.0,68,68.2,68.209,2019-03-07,2020-05-02,No,2278580.139472023,2340851.47,1677258.96,2023-07-23
14403,"Richardson, Wilcox and Bradshaw",300152857,300152857,ccampbell@boyd-howard.com,"68574 Casey Springs, North Emilymouth, CT 63614",North Emilymouth,Norway,55323950.0,88,88.9,88.999,2000-10-13,2019-09-15,No,448329.6169320288,456896.78,1765980.72,2022-10-29
47208,Morton Group,470838248,470838248,gary20@everett.info,"4845 Morris Alley, South Cheyenne, MT 32059",South Cheyenne,Ireland,37259581.0,3,2024-02-03 00:00:00,3.221,2016-03-06,2020-11-24,No,8941669.989341114,8856101.65,1248890.15,2021-08-05
46089,Petersen Group,546578154,546578154,blacksheila@clark.com,"81802 Gutierrez Ridge Suite 364, Richardfurt, MA 42530",Richardfurt,Norway,93029426.0,1,2024-01-01 00:00:00,2019-01-01 00:00:00,2002-12-13,2020-02-18,No,347882.40953467693,260587.44,1006766.52,2021-10-10
39118,Cardenas-Hernandez,435683949,435683949,andrewgarcia@gomez.org,"981 Kim Avenue Suite 050, Howelltown, OH 71583",Howelltown,Norway,49433133.0,46,46.7,46.761,2019-02-13,2019-02-28,Yes,1301230.824390146,1282617.29,1019534.73,2022-09-27
55304,Rodriguez-Roman,320914826,320914826,yvaughn@melton-hawkins.com,"51672 Wheeler Flat Apt. 977, New Stevenport, NJ 01141",New Stevenport,Norway,32937394.0,46,46.7,46.769,2019-07-20,2020-08-29,No,6759507.80306357,6746590.2,2251644.5,2022-03-30
20712,"Lewis, Norman and Cabrera",925142613,925142613,nicholas54@douglas.com,"58484 Laura Haven Suite 882, Lindseyshire, MH 76995",Lindseyshire,Norway,51648082.0,20,2024-05-20 00:00:00,20.51,2018-02-24,2020-10-29,Yes,350205.58252463565,7294149.0,642399.73,2022-05-20
16883,Thomas and Sons,535959205,535959205,chelseacarter@parsons.biz,"38099 Stevenson Causeway, New Yolanda, MN 54353",New Yolanda,Norway,32509246.0,62,62.0,62.03,2002-12-21,2008-02-12,No,7122286.037594013,7051166.5,661484.12,2022-11-08
36687,Kim and Sons,865376305,865376305,murrayjennifer@franklin.com,"672 Taylor Courts, West Breanna, KS 20567",West Breanna,Norway,61554095.0,52,52.2,52.292,1994-05-04,1998-11-28,Yes,3328241.321481806,3425201.3,675106.68,2022-03-18
43209,Rivera Inc,770660666,770660666,lindamorrow@kelly.com,"0987 Harold Common Apt. 215, Mcmillanchester, IA 39322",Mcmillanchester,Denmark,80072577.0,78,78.1,78.1,2018-11-17,2023-09-16,No,7839496.24855419,7935485.99,1058885.83,2022-10-19
29219,"Stout, Valencia and Brewer",270103089,270103089,kelliott@huang-sullivan.com,"10186 Brianna Springs, Ibarratown, SC 14654",Ibarratown,Ireland,47996046.0,22,2024-02-22 00:00:00,22.23,2005-05-17,2005-06-12,No,2029792.459721314,1968447.72,2200869.64,2021-04-08
54899,Gregory-Underwood,545842581,545842581,johnromero@boone.net,"PSC 8229, Box 7280, APO AA 93979",Box 7280,Norway,34069996.0,91,91.0,91.012,2016-06-26,2022-03-18,No,3038334.629732676,3061848.48,2191697.13,2022-01-29
15683,Mullen Ltd,654392406,654392406,davidshepherd@scott.info,"762 Rivera Port, North Haileymouth, DC 38871",North Haileymouth,Norway,43263796.0,1,2024-06-01 00:00:00,1964-01-01 00:00:00,2021-02-01,2023-07-13,Yes,7545893.606613093,7482251.0,708961.3,2022-02-21
41257,Henry-Morris,317585557,317585557,kathy97@holmes.com,"222 Victoria Square, West Brianstad, DE 15669",West Brianstad,Norway,67022869.0,47,47.6,47.63,2023-06-03,2024-02-12,No,1752681.615778105,1833617.27,531205.63,2023-06-03
32864,"Johnson, Miller and Gill",976373382,976373382,youngelizabeth@rodriguez.org,"591 Fox Plaza, Lake Ryanfort, IN 77147",Lake Ryanfort,Norway,77481448.0,25,2024-09-25 00:00:00,25.94,1996-08-21,2020-10-25,No,1434516.075809553,1414852.61,2056927.15,2022-02-15
20396,Marquez Ltd,836559705,836559705,dlynn@cooley-thomas.biz,"0451 Reyes Trace Apt. 173, Lake Shannonburgh, UT 92887",Lake Shannonburgh,Norway,53767792.0,47,47.2,47.241,2015-08-24,2020-08-11,No,1881576.9581527335,1958695.19,478352.78,2023-05-30
32271,"Rich, Yang and Anthony",666311934,666311934,matthewprice@shaffer-lopez.com,"0987 Linda Stream, Port Mollyshire, MH 12991",Port Mollyshire,Norway,82548478.0,74,74.1,74.102,2010-09-11,2013-11-03,Yes,8959386.38642007,8866143.89,1134775.2,2021-06-20
52192,Decker-Martinez,546682972,546682972,carrie44@jordan-mcdowell.info,"43945 William Mountain, New Rhondaborough, OH 92725",New Rhondaborough,Norway,74757962.0,11,11.0,2024-01-11 00:00:00,2009-11-27,2013-09-15,No,3641245.7810570695,3555582.34,2282977.31,2023-05-24
33762,"Vaughan, Nolan and Peterson",610018762,610018762,yburns@villa.info,"964 Lisa Extension Suite 850, Jessicaberg, AL 61234",Jessicaberg,Norway,85740105.0,91,91.0,91.03,1999-01-06,2006-09-26,Yes,8400173.08699301,8336544.27,1170266.83,2024-01-01
53103,Williams-Petersen,493616706,493616706,mary78@ortega.com,"0230 Munoz Flats, Port Mario, AK 55361",Port Mario,Norway,58190153.0,49,49.4,49.42,1995-12-16,2012-07-21,No,7785187.695525688,7762614.05,1095292.67,2024-02-01
57538,"Harris, Stone and Hernandez",294007969,294007969,bernard59@may-moore.net,"USNS Sanchez, FPO AP 84868",USNS Sanchez,Norway,86711570.0,43,43.3,43.342,2009-11-07,2014-02-06,Yes,5246431.431939717,5154217.74,2209388.51,2022-12-30
44160,Cole-Gutierrez,409256863,409256863,paulscott@padilla.com,"Unit 7927 Box 9873, DPO AE 23949",Unit 7927 Box 9873,Norway,34323680.0,27,2024-01-27 00:00:00,2024-11-27 00:00:00,2016-02-08,2020-10-27,No,2782334.6020975327,2695479.19,1483456.16,2023-06-03
20434,Sawyer Group,677187726,677187726,nancy60@erickson.net,"Unit 3183 Box 0771, DPO AP 61273",Unit 3183 Box 0771,Norway,31386192.0,27,2024-03-27 00:00:00,27.32,2017-12-26,2018-02-02,No,1453803.8357551545,1542536.97,1614875.94,2022-11-14
12383,Walsh PLC,241335713,241335713,johnmathews@moses-payne.com,"317 Jennifer Isle, East Tyler, ME 08151",East Tyler,Norway,94271624.0,77,77.1,77.12,2018-10-21,2023-02-24,Yes,8087598.395983319,7988791.59,706702.43,2023-08-02
44624,Jordan-Nelson,271168605,271168605,mendezbrian@hart.com,"6111 Lucas Island, Gravesberg, LA 15937",Gravesberg,Norway,82787467.0,29,2024-03-29 00:00:00,29.31,1994-04-03,2015-04-10,Yes,7000932.471112115,7073845.14,2731533.66,2023-05-18
54337,Sosa-Palmer,637157007,637157007,mbarnett@taylor-johnson.com,"06759 Tina Estate, Lake Joseph, CA 04078",Lake Joseph,Norway,69193121.0,52,52.2,52.23,2009-08-30,2018-11-19,Yes,8584138.984158486,8601204.55,550689.4,2021-11-25
39569,Baldwin-Hughes,885488598,885488598,amberoconnell@taylor-carrillo.com,"454 Gutierrez Tunnel Apt. 200, New Teresa, CO 80240",New Teresa,Norway,66671231.0,20,2024-01-20 00:00:00,2024-12-20 00:00:00,2002-11-07,2015-06-28,Yes,3978378.928524204,3945830.18,989996.55,2023-03-14
46138,"Cook, Ferguson and Houston",821811601,821811601,virginiafranklin@anderson.com,"138 Vega Drive Apt. 998, Dunnfort, MA 48373",Dunnfort,Norway,89831023.0,31,31.0,31.09,2005-08-16,2017-02-18,Yes,6070192.633084926,6106922.95,1317693.49,2022-12-16
49800,"Lopez, Miller and Lewis",468271295,468271295,cmoss@ramirez-green.biz,"31613 Jones Crest, North Georgeside, NY 29388",North Georgeside,Italy,35647357.0,24,2024-03-24 00:00:00,24.34,1999-12-02,2016-12-03,No,8398974.947034784,8413091.56,1308227.21,2022-08-05
